"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106"
"Dists",0,0,0.00523560209424084,0.0153061224489796,0.00934579439252336,0.00975609756097561,0.0418410041841004,0.0289256198347107,0.117977528089888,0.259615384615385,1,0.107843137254902,0.101769911504425,0.0871559633027523,0.10580204778157,0.126530612244898,0.116591928251121,0.124463519313305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101522842639594,0,0.0108695652173913,0,0,0.0163934426229508,0.00934579439252336,0,0.0284090909090909,0.0333333333333333,0.0666666666666667,0.124293785310734,0.0641711229946524,0.0615384615384615,0.0434782608695652,0.0641711229946524,0.102040816326531,0.107692307692308,0.164444444444444,0.13671875,0.103975535168196,0.0705394190871369,0.0686567164179104,0.0713286713286713,0.107361963190184,0.0135922330097087,0.0175438596491228,0.0143540669856459,0.0143540669856459,0.0143540669856459,0.00994575045207957,0.0101088646967341,0.0521091811414392,0.0734177215189873,0.025974025974026,0.0349344978165939,0.0349344978165939,0.0675675675675676,0.0588235294117647,0.0333333333333333,0.00555555555555556,0.021978021978022,0.0284090909090909,0.0114285714285714,0.0172413793103448,0.00578034682080925,0,0,0,0,0,0.0204918032786885,0.0302013422818792,0.114893617021277,0.0686695278969957,0.0394736842105263,0.0128205128205128,0.025974025974026,0.0529100529100529,0.0105263157894737,0,0.0247524752475248,0.033195020746888,0.0134529147982063,0.0744047619047619,0.0782608695652174,0,0,0.0433526011560694,0.110687022900763,0.0153061224489796,0.0114285714285714
"Dists",0.0175438596491228,0.0517241379310345,0.101449275362319,0.106666666666667,0.0309278350515464,0.0833333333333333,0.176991150442478,0.29126213592233,0.0641025641025641,0.303571428571429,0.107843137254902,1,0.1875,0.222222222222222,0.136612021857924,0.221374045801527,0.108333333333333,0.123076923076923,0,0.0517241379310345,0.015625,0.015625,0.0166666666666667,0.015625,0.0144927536231884,0,0,0,0.0166666666666667,0,0,0,0,0,0.0246913580246914,0,0.09375,0.0779220779220779,0.0144927536231884,0.0144927536231884,0,0,0.0833333333333333,0.09375,0.245901639344262,0.257575757575758,0.121621621621622,0.28169014084507,0.117647058823529,0.121621621621622,0.111111111111111,0.0989010989010989,0.0735294117647059,0.0802469135802469,0.0425531914893617,0.0385487528344671,0.0367965367965368,0.035031847133758,0.0745614035087719,0.0278481012658228,0.041025641025641,0.0256410256410256,0.0256410256410256,0.0256410256410256,0.016243654822335,0.0137103684661525,0.0301003344481605,0.0440677966101695,0,0.0431034482758621,0.0431034482758621,0.0900900900900901,0.111111111111111,0.0769230769230769,0.0317460317460317,0.0606060606060606,0.0833333333333333,0.0517241379310345,0.0892857142857143,0.0175438596491228,0,0.0416666666666667,0.0133333333333333,0,0.0185185185185185,0.0725806451612903,0.0852272727272727,0.123076923076923,0.146551724137931,0.110091743119266,0.0900900900900901,0.130841121495327,0.169014084507042,0.0555555555555556,0.101694915254237,0.123456790123457,0.108333333333333,0.1,0.256410256410256,0.158536585365854,0.0166666666666667,0,0.0745614035087719,0.174496644295302,0.0375,0.0517241379310345
"Dists",0.0125,0.0120481927710843,0.0531914893617021,0.0927835051546392,0.0165289256198347,0.0555555555555556,0.0833333333333333,0.0985915492957746,0.0392156862745098,0.16551724137931,0.101769911504425,0.1875,1,0.531914893617021,0.262295081967213,0.37593984962406,0.444444444444444,0.362903225806452,0,0.024390243902439,0.0114942528735632,0.0232558139534884,0.024390243902439,0.0731707317073171,0.021978021978022,0,0,0,0,0,0,0,0,0,0.00952380952380952,0,0.0333333333333333,0.029126213592233,0.021978021978022,0,0,0,0.128205128205128,0.120481927710843,0.137931034482759,0.218390804597701,0.152173913043478,0.2,0.112359550561798,0.152173913043478,0.194174757281553,0.149532710280374,0.134228187919463,0.151162790697674,0.0850202429149798,0.0586245772266065,0.0548387096774194,0.05320813771518,0.126050420168067,0.0165876777251185,0.036231884057971,0.0187617260787993,0.0225988700564972,0.0206766917293233,0.0118577075098814,0.0177215189873418,0.0247678018575851,0.0311526479750779,0,0.0212765957446809,0.0212765957446809,0.0434782608695652,0.0336134453781513,0.0333333333333333,0.0114942528735632,0.0333333333333333,0.0602409638554217,0.024390243902439,0.024390243902439,0,0,0.00819672131147541,0,0,0.047244094488189,0.155555555555556,0.150537634408602,0.482456140350877,0.310924369747899,0.241379310344828,0.0359712230215827,0.0588235294117647,0.0927835051546392,0.178571428571429,0.0352941176470588,0.0555555555555556,0.0612244897959184,0.0555555555555556,0.130801687763713,0.122562674094708,0,0,0.0763052208835341,0.171597633136095,0.029126213592233,0.024390243902439
"Dists",0.0147058823529412,0.0140845070422535,0.0609756097560976,0.105882352941176,0.018348623853211,0.0625,0.0666666666666667,0.0827067669172932,0.0444444444444444,0.171641791044776,0.0871559633027523,0.222222222222222,0.531914893617021,1,0.335365853658537,0.474137931034483,0.321100917431193,0.207692307692308,0,0.0285714285714286,0.0133333333333333,0.027027027027027,0.0285714285714286,0.0857142857142857,0.0253164556962025,0,0,0,0,0,0,0,0,0,0.010752688172043,0,0.0384615384615385,0.032967032967033,0.0253164556962025,0,0,0,0.151515151515152,0.140845070422535,0.175675675675676,0.236842105263158,0.146341463414634,0.214285714285714,0.115384615384615,0.146341463414634,0.144329896907216,0.121212121212121,0.0979020979020979,0.11377245508982,0.0622406639004149,0.0427446569178853,0.0396995708154506,0.0409448818897638,0.0987124463519313,0.0296296296296296,0.0477386934673367,0.0211538461538462,0.023121387283237,0.023121387283237,0.0181086519114688,0.0205128205128205,0.0224358974358974,0.0290322580645161,0,0.0232558139534884,0.0232558139534884,0.0476190476190476,0.0471698113207547,0.0384615384615385,0.0133333333333333,0.0384615384615385,0.0704225352112676,0.0285714285714286,0.0285714285714286,0,0,0.00909090909090909,0,0,0.0521739130434783,0.133858267716535,0.134831460674157,0.308333333333333,0.252173913043478,0.222222222222222,0.0393700787401575,0.0645161290322581,0.0681818181818182,0.208333333333333,0.0410958904109589,0.0851063829787234,0.0909090909090909,0.0614035087719298,0.108225108225108,0.107648725212465,0,0,0.0666666666666667,0.223684210526316,0.032967032967033,0.0285714285714286
"Dists",0.00645161290322581,0.00632911392405063,0.0357142857142857,0.0647058823529412,0.0102040816326531,0.0384615384615385,0.0547945205479452,0.0596330275229358,0.0284090909090909,0.156398104265403,0.10580204778157,0.136612021857924,0.262295081967213,0.335365853658537,1,0.582822085889571,0.235294117647059,0.238578680203046,0,0.0127388535031847,0.00617283950617284,0.01875,0.0127388535031847,0.0584415584415584,0.0120481927710843,0,0,0,0,0,0,0,0,0,0.0111731843575419,0,0.0181818181818182,0.0168539325842697,0.00598802395209581,0,0,0,0.0382165605095541,0.037037037037037,0.0609756097560976,0.138364779874214,0.0838323353293413,0.111764705882353,0.0609756097560976,0.0838323353293413,0.131428571428571,0.1,0.104072398190045,0.132780082987552,0.0888888888888889,0.0741525423728814,0.0645161290322581,0.0550070521861777,0.102893890675241,0.0264765784114053,0.0391752577319588,0.0248756218905473,0.0248756218905473,0.0198019801980198,0.0185356811862836,0.0305711987127916,0.0201005025125628,0.0330788804071247,0,0.00921658986175115,0.00921658986175115,0.0428571428571429,0.0366492146596859,0.0306748466257669,0.00617283950617284,0.024390243902439,0.0316455696202532,0.0127388535031847,0.0192307692307692,0,0,0.0050761421319797,0,0,0.0297029702970297,0.0794392523364486,0.0905660377358491,0.244897959183673,0.155,0.123076923076923,0.0233644859813084,0.037914691943128,0.0342857142857143,0.0943396226415094,0.01875,0.0441988950276243,0.0744186046511628,0.04,0.135761589403974,0.140811455847255,0,0,0.0854430379746835,0.213333333333333,0.0284090909090909,0.0127388535031847
"Dists",0.00934579439252336,0.00909090909090909,0.05,0.0813008130081301,0.0135135135135135,0.0522388059701493,0.0701754385964912,0.0892857142857143,0.0390625,0.225,0.126530612244898,0.221374045801527,0.37593984962406,0.474137931034483,0.582822085889571,1,0.326086956521739,0.306666666666667,0,0.018348623853211,0.0087719298245614,0.0176991150442478,0.018348623853211,0.055045871559633,0.0169491525423729,0,0,0,0,0,0,0,0,0,0.0152671755725191,0,0.0256410256410256,0.0230769230769231,0.00840336134453781,0.00840336134453781,0,0,0.055045871559633,0.0526315789473684,0.115044247787611,0.220183486238532,0.117647058823529,0.165289256198347,0.0862068965517241,0.117647058823529,0.181102362204724,0.136363636363636,0.132947976878613,0.178010471204188,0.104868913857678,0.0674033149171271,0.0621707060063224,0.0606060606060606,0.125954198473282,0.0293453724604966,0.0458715596330275,0.027027027027027,0.027027027027027,0.0251798561151079,0.0184108527131783,0.0215410107705054,0.031700288184438,0.0467836257309941,0,0.0301204819277108,0.0301204819277108,0.06875,0.0638297872340425,0.0434782608695652,0.0176991150442478,0.0434782608695652,0.055045871559633,0.0277777777777778,0.0373831775700935,0.00934579439252336,0,0.00671140939597315,0,0,0.038961038961039,0.109090909090909,0.115740740740741,0.342465753424658,0.236486486486486,0.171232876712329,0.0301204819277108,0.0555555555555556,0.064,0.135135135135135,0.0267857142857143,0.0601503759398496,0.0892857142857143,0.038961038961039,0.16600790513834,0.152815013404826,0,0,0.0966542750929368,0.203208556149733,0.0310077519379845,0.0277777777777778
"Dists",0.0125,0.0120481927710843,0.0531914893617021,0.0927835051546392,0.0165289256198347,0.0654205607476635,0.0612244897959184,0.0540540540540541,0.0392156862745098,0.104575163398693,0.116591928251121,0.108333333333333,0.444444444444444,0.321100917431193,0.235294117647059,0.326086956521739,1,0.579439252336449,0,0.024390243902439,0.0114942528735632,0.0232558139534884,0.024390243902439,0.0731707317073171,0.021978021978022,0,0,0,0,0,0,0,0,0,0.0192307692307692,0,0.0449438202247191,0.029126213592233,0.0108695652173913,0,0,0,0.0731707317073171,0.0689655172413793,0.0760869565217391,0.218390804597701,0.164835164835165,0.175257731958763,0.112359550561798,0.164835164835165,0.205882352941176,0.255102040816327,0.198581560283688,0.151162790697674,0.0850202429149798,0.0756013745704467,0.0709606986899563,0.054858934169279,0.135593220338983,0.0238663484486874,0.0387409200968523,0.0284090909090909,0.0245283018867925,0.0225988700564972,0.0158730158730159,0.0168634064080944,0.034375,0.0474683544303797,0,0.0434782608695652,0.0434782608695652,0.0909090909090909,0.0789473684210526,0.0568181818181818,0.0232558139534884,0.0568181818181818,0.0602409638554217,0.024390243902439,0.024390243902439,0,0,0.00819672131147541,0,0,0.047244094488189,0.122302158273381,0.126315789473684,0.482456140350877,0.268292682926829,0.2,0.0510948905109489,0.0666666666666667,0.139784946236559,0.178571428571429,0.0352941176470588,0.0754716981132075,0.114285714285714,0.0555555555555556,0.0938775510204082,0.0833333333333333,0,0,0.145299145299145,0.157894736842105,0.0707070707070707,0.024390243902439
"Dists",0.010752688172043,0.0104166666666667,0.0467289719626168,0.0818181818181818,0.0149253731343284,0.0583333333333333,0.0764331210191083,0.069620253164557,0.0347826086956522,0.103030303030303,0.124463519313305,0.123076923076923,0.362903225806452,0.207692307692308,0.238578680203046,0.306666666666667,0.579439252336449,1,0,0.0210526315789474,0.01,0.0202020202020202,0.0210526315789474,0.0631578947368421,0.0192307692307692,0,0,0,0,0,0,0,0,0,0.0170940170940171,0,0.0392156862745098,0.0258620689655172,0.00952380952380952,0,0,0,0.0631578947368421,0.06,0.0769230769230769,0.178217821782178,0.144230769230769,0.154545454545455,0.0980392156862745,0.144230769230769,0.225225225225225,0.247706422018349,0.246575342465753,0.192090395480226,0.110671936758893,0.0867579908675799,0.0792616720955483,0.0685358255451713,0.151639344262295,0.027906976744186,0.0424528301886792,0.0277264325323475,0.0277264325323475,0.025830258302583,0.0176643768400393,0.0175292153589316,0.0455927051671733,0.0552147239263804,0,0.0466666666666667,0.0466666666666667,0.0753424657534247,0.0793650793650794,0.0495049504950495,0.0202020202020202,0.0495049504950495,0.0520833333333333,0.0210526315789474,0.0210526315789474,0,0,0.00740740740740741,0,0,0.0428571428571429,0.141891891891892,0.118226600985222,0.410852713178295,0.233576642335766,0.180451127819549,0.0536912751677852,0.0753424657534247,0.155339805825243,0.154639175257732,0.0306122448979592,0.0672268907563025,0.104575163398693,0.0503597122302158,0.110671936758893,0.115281501340483,0,0,0.151639344262295,0.110526315789474,0.0625,0.0210526315789474
"Dists",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00557103064066852,0.00557103064066852,0.00422832980972516,0.00422832980972516,0.00422832980972516,0.00525762355415352,0.00352733686067019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0576923076923077,0.107142857142857,0.0697674418604651,0.0483870967741935,0.0352941176470588,0.020979020979021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dists",0.125,0.333333333333333,0.227272727272727,0.172413793103448,0.108695652173913,0.135135135135135,0.0632911392405063,0.0632911392405063,0,0,0,0.0517241379310345,0.024390243902439,0.0285714285714286,0.0127388535031847,0.018348623853211,0.024390243902439,0.0210526315789474,0,1,0.0666666666666667,0.230769230769231,0.333333333333333,0.230769230769231,0.105263157894737,0,0,0,0.0909090909090909,0,0,0,0,0,0,0,0.166666666666667,0.0967741935483871,0.05,0,0,0,0,0,0,0,0,0.0769230769230769,0,0,0,0,0,0,0,0.00347222222222222,0.0033112582781457,0,0,0.00847457627118644,0.00847457627118644,0.00641025641025641,0.00641025641025641,0.00641025641025641,0.00316122233930453,0.00353982300884956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0.0384615384615385,0,0,0.024390243902439,0.0142857142857143,0.0210526315789474,0.024390243902439,0.0285714285714286,0.0140845070422535,0.0434782608695652,0.0967741935483871,0.08,0.230769230769231,0.0769230769230769,0.037037037037037,0.0892857142857143,0.0261780104712042,0.0153374233128834,0.0909090909090909,0,0.0261780104712042,0.0413223140495868,0,0
"Dists",0.0833333333333333,0.230769230769231,0.0333333333333333,0.027027027027027,0.0185185185185185,0.0222222222222222,0.0114942528735632,0.0114942528735632,0,0,0,0.015625,0.0114942528735632,0.0133333333333333,0.00617283950617284,0.0087719298245614,0.0114942528735632,0.01,0,0.0666666666666667,1,0.0526315789473684,0.0666666666666667,0.0526315789473684,0.0416666666666667,0,0,0,0.230769230769231,0.230769230769231,0.0666666666666667,0.176470588235294,0.176470588235294,0.230769230769231,0.0857142857142857,0,0.0416666666666667,0.0555555555555556,0.0416666666666667,0,0,0,0,0,0,0,0,0.0222222222222222,0,0,0,0,0,0.0236220472440945,0.0050251256281407,0.00230149597238205,0.0021953896816685,0,0,0.00277777777777778,0.00277777777777778,0.00210970464135021,0.00210970464135021,0.00210970464135021,0.00104712041884817,0.000879507475813544,0,0,0,0,0,0,0,0,0.0526315789473684,0.0416666666666667,0,0,0,0.0833333333333333,0,0.0185185185185185,0,0,0,0.0114942528735632,0.0138888888888889,0.01,0.0232558139534884,0.027027027027027,0,0.0133333333333333,0.027027027027027,0.0333333333333333,0.0526315789473684,0.0222222222222222,0.0114942528735632,0.015625,0.0050251256281407,0.0029940119760479,0,0,0.0050251256281407,0.00775193798449612,0,0
"Dists",0.0833333333333333,0.0666666666666667,0.0689655172413793,0.0555555555555556,0.0377358490566038,0.0454545454545455,0.0352941176470588,0.0232558139534884,0,0,0,0.015625,0.0232558139534884,0.027027027027027,0.01875,0.0176991150442478,0.0232558139534884,0.0202020202020202,0,0.230769230769231,0.0526315789473684,1,0.230769230769231,0.25,0.0869565217391304,0,0,0,0,0,0,0,0,0,0,0,0.0416666666666667,0.027027027027027,0,0,0,0,0,0,0,0,0,0.0222222222222222,0,0,0,0,0,0,0,0.00230149597238205,0.0021953896816685,0,0,0.0226628895184136,0.0226628895184136,0.0171306209850107,0.0171306209850107,0.014957264957265,0.00525762355415352,0.00707964601769911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185185185185185,0,0,0,0.0232558139534884,0.0138888888888889,0.0202020202020202,0.0232558139534884,0.027027027027027,0,0.0133333333333333,0.027027027027027,0.0689655172413793,0.0526315789473684,0.0222222222222222,0.0114942528735632,0.120689655172414,0.0152284263959391,0.00903614457831325,0,0,0.0101010101010101,0.0236220472440945,0,0
"Dists",0.125,0.0909090909090909,0.08,0.0625,0.0408163265306122,0.05,0.024390243902439,0.024390243902439,0,0,0,0.0166666666666667,0.024390243902439,0.0285714285714286,0.0127388535031847,0.018348623853211,0.024390243902439,0.0210526315789474,0,0.333333333333333,0.0666666666666667,0.230769230769231,1,0.230769230769231,0.105263157894737,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0303030303030303,0,0,0,0,0,0,0,0,0,0.024390243902439,0,0,0,0,0,0,0,0.0023121387283237,0.00220507166482911,0,0,0.00847457627118644,0.00847457627118644,0.00641025641025641,0.00641025641025641,0.00641025641025641,0.00210526315789474,0.0026525198938992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0.024390243902439,0.0142857142857143,0.0210526315789474,0.024390243902439,0.0285714285714286,0,0.0140845070422535,0.0303030303030303,0.08,0.0666666666666667,0.024390243902439,0.0120481927710843,0.0517241379310345,0.0103092783505155,0.0060790273556231,0,0,0.0103092783505155,0.0161290322580645,0,0
"Dists",0.0833333333333333,0.0666666666666667,0.0689655172413793,0.0555555555555556,0.0377358490566038,0.0454545454545455,0.0352941176470588,0.0232558139534884,0,0,0,0.015625,0.0731707317073171,0.0857142857142857,0.0584415584415584,0.055045871559633,0.0731707317073171,0.0631578947368421,0,0.230769230769231,0.0526315789473684,0.25,0.230769230769231,1,0.0869565217391304,0,0,0,0,0,0,0,0,0,0,0,0.0416666666666667,0.027027027027027,0,0,0,0,0,0,0,0,0,0.0222222222222222,0,0,0,0,0,0,0,0.0069364161849711,0.00661521499448732,0,0,0.0112044817927171,0.0112044817927171,0.0106382978723404,0.0106382978723404,0.00635593220338983,0.00209643605870021,0.00441306266548985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185185185185185,0,0,0.0483870967741935,0.0731707317073171,0.0428571428571429,0.0631578947368421,0.0731707317073171,0.0857142857142857,0,0.0133333333333333,0.027027027027027,0.24,0.0526315789473684,0.0222222222222222,0.0114942528735632,0.0655737704918033,0.0204081632653061,0.0120845921450151,0,0,0.0101010101010101,0.0236220472440945,0,0
"Dists",0.0588235294117647,0.05,0.0588235294117647,0.0487804878048781,0.0909090909090909,0.0851063829787234,0.0449438202247191,0.021978021978022,0,0,0,0.0144927536231884,0.021978021978022,0.0253164556962025,0.0120481927710843,0.0169491525423729,0.021978021978022,0.0192307692307692,0,0.105263157894737,0.0416666666666667,0.0869565217391304,0.105263157894737,0.0869565217391304,1,0,0,0,0,0.05,0,0,0,0,0,0,0.0344827586206897,0.0238095238095238,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0.0022883295194508,0.00218340611353712,0.00164203612479475,0.00490196078431373,0.00826446280991736,0.00826446280991736,0.00628930817610063,0.00628930817610063,0.00628930817610063,0.00313152400835073,0.00263157894736842,0.00374531835205993,0.00374531835205993,0.0125,0.0125,0.0125,0.0125,0.0169491525423729,0.0344827586206897,0.0416666666666667,0,0,0,0.05,0,0,0.0169491525423729,0,0,0,0.021978021978022,0.0134228187919463,0.0192307692307692,0.021978021978022,0.0253164556962025,0,0.0125,0.0238095238095238,0.0588235294117647,0.0416666666666667,0.02,0.0108695652173913,0.0606060606060606,0.00985221674876847,0.00591715976331361,0,0,0.00985221674876847,0.0150375939849624,0.0238095238095238,0
"Dists",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dists",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dists",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dists",0,0.333333333333333,0.0384615384615385,0.0303030303030303,0.02,0.024390243902439,0.0120481927710843,0.0120481927710843,0,0,0,0.0166666666666667,0,0,0,0,0,0,0,0.0909090909090909,0.230769230769231,0,0,0,0,0,0,0,1,0.333333333333333,0.0909090909090909,0.0666666666666667,0.0666666666666667,0.0909090909090909,0.0303030303030303,0,0.05,0.0625,0.166666666666667,0,0,0,0,0,0,0,0,0.024390243902439,0,0,0,0,0,0.008,0.00512820512820513,0.0023121387283237,0.00220507166482911,0,0,0,0,0,0,0,0.0010515247108307,0.00088261253309797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0.00709219858156028,0,0.0120481927710843,0.0140845070422535,0.0140845070422535,0.0140845070422535,0.0303030303030303,0,0.0666666666666667,0.024390243902439,0.0120481927710843,0.0166666666666667,0.00512820512820513,0.00303030303030303,0.0909090909090909,0,0.00512820512820513,0.008,0,0
"Dists",0,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230769230769231,0,0,0,0.05,0,0,0,0.333333333333333,1,0.0909090909090909,0.0666666666666667,0.0666666666666667,0.0909090909090909,0.0303030303030303,0,0,0.0303030303030303,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0.00512820512820513,0.00115473441108545,0.00110132158590308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00709219858156028,0,0.0120481927710843,0.0140845070422535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dists",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0666666666666667,0,0,0,0,0,0,0,0.0909090909090909,0.0909090909090909,1,0.230769230769231,0.230769230769231,0.0909090909090909,0.0303030303030303,0,0,0.0967741935483871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0.0155440414507772,0.00115473441108545,0.00110132158590308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00709219858156028,0,0.0120481927710843,0.0140845070422535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dists",0,0.0666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176470588235294,0,0,0,0,0,0,0,0.0666666666666667,0.0666666666666667,0.230769230769231,1,0.428571428571429,0.230769230769231,0.117647058823529,0,0,0.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0483870967741935,0.0309278350515464,0.00345622119815668,0.0032967032967033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0526315789473684,0.0416666666666667,0,0,0,0.0833333333333333,0,0,0,0,0,0,0.020979020979021,0.01,0.0352941176470588,0.0410958904109589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dists",0,0.0666666666666667,0,0,0,0,0.0114942528735632,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176470588235294,0,0,0,0,0,0,0,0.0666666666666667,0.0666666666666667,0.230769230769231,0.428571428571429,1,0.230769230769231,0.225806451612903,0,0,0.0857142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236220472440945,0.0152284263959391,0.00345622119815668,0.0032967032967033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0526315789473684,0.0416666666666667,0,0,0,0.0833333333333333,0,0,0,0,0,0,0.00689655172413793,0,0.0114942528735632,0.0133333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dists",0,0.0909090909090909,0,0,0.02,0.024390243902439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230769230769231,0,0,0,0,0,0,0,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.230769230769231,0.230769230769231,1,0.172413793103448,0,0,0.0303030303030303,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.024390243902439,0.00512820512820513,0.00347222222222222,0.0033112582781457,0.00166666666666667,0.00512820512820513,0.00280898876404494,0.00280898876404494,0.00212765957446809,0.00212765957446809,0.00212765957446809,0.0010515247108307,0.00088261253309797,0.00387596899224806,0.00387596899224806,0.0140845070422535,0.0140845070422535,0.0140845070422535,0.0140845070422535,0.02,0.05,0.230769230769231,0.166666666666667,0,0,0,0.125,0,0,0,0,0,0,0.00709219858156028,0,0.0120481927710843,0.0140845070422535,0,0,0,0,0,0,0,0.0166666666666667,0,0,0,0,0,0,0.0303030303030303,0
"Dists",0,0.0303030303030303,0.0652173913043478,0.037037037037037,0.0428571428571429,0.103448275862069,0.06,0.0192307692307692,0.037037037037037,0.0347826086956522,0.0101522842639594,0.0246913580246914,0.00952380952380952,0.010752688172043,0.0111731843575419,0.0152671755725191,0.0192307692307692,0.0170940170940171,0,0,0.0857142857142857,0,0,0,0,0,0,0,0.0303030303030303,0.0303030303030303,0.0303030303030303,0.117647058823529,0.225806451612903,0.172413793103448,1,0,0.075,0.166666666666667,0.0238095238095238,0.0238095238095238,0.0138888888888889,0,0,0,0.0425531914893617,0.037037037037037,0.0181818181818182,0.0158730158730159,0,0,0,0,0,0.049645390070922,0.0186915887850467,0.0206659012629162,0.0230769230769231,0.00809061488673139,0.0234741784037559,0.0106666666666667,0.0160857908847185,0.0081799591002045,0.0081799591002045,0.0081799591002045,0.00412371134020619,0.00347222222222222,0.0144404332129964,0.0255474452554745,0.032967032967033,0.0444444444444444,0.0444444444444444,0.0681818181818182,0.0895522388059701,0.131578947368421,0.1875,0.303030303030303,0.0857142857142857,0.0625,0.0625,0.0333333333333333,0,0,0,0,0,0.00952380952380952,0.0314465408805031,0.0347826086956522,0.0816326530612245,0.0561797752808989,0.010752688172043,0.010752688172043,0.0181818181818182,0.0208333333333333,0.027027027027027,0.0158730158730159,0.00952380952380952,0.0375,0.00925925925925926,0.0056980056980057,0,0,0.00925925925925926,0.0136986301369863,0.0769230769230769,0.0303030303030303
"Dists",0.2,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00105485232067511,0.000884955752212389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147058823529412,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0
